,travel_1,comserexp_1,pop_1,real_gni_pc_1,real_travel_mil_1,rtrend_dev_travel_1,arrivals_2,travel_2,comserexp_2,pop_2,real_gni_pc_2,real_travel_mil_2,rtrend_dev_travel_2,diff_gni,mega_past_2,r1,r2
38,-0.33904535796027074,1.4337197971196272,0.41923548122088694,-0.11184578623483281,-0.13332049730243017,0.03654466836417186,1.288786644940299,-1.0773953859218104,2.9324845965525346,0.17623506462158545,1.7271394743622677,1.8292050022431703,0.6372035895633217,0.11184578632228674,0.0,1,1
39,-1.6721285328861972,-0.5515012940732573,-0.22619933213559074,-0.1118457780883857,0.6608474203696327,1.5337621583737908,-0.5147909059936109,1.2476697413674904,-0.4386869665342684,-0.18939344881742112,-0.6216273017104381,-0.4188466493971714,0.13610201128420688,0.11184577804640128,0.0,1,1
40,,,-0.28330403097330237,,,,-0.5500463444242278,,,-0.27081026228258404,-0.6294087592999974,,,,0.0,0,0
41,,,-0.23629221737864625,-0.11184578588396907,,,0.7001537150455198,-0.04387484306647773,0.19419786995226768,-0.2591231735140454,0.895475773965296,0.5377154046151593,1.1735398545309128,0.11184578592559079,1.0,0,1
42,,,-0.26328067600943816,-0.11184578622906431,,,-0.4362283436371364,1.0912467662148433,-0.4358591867423645,-0.2481962990369518,-0.5063704933411217,-0.418737760458877,-0.14895355759750603,0.11184578619343159,0.0,0,1
43,0.27063517087578437,-0.5644876768661811,-0.291786676137469,-0.1118457862408291,-0.5336492452289219,-0.35176520575026016,-0.4958733536649872,1.4424153373163382,-0.44945648862831594,-0.28207011061933057,-0.5592851655428307,-0.45051364621916473,-0.19613708407721184,0.1118457862022803,0.0,1,1
44,,,-0.28132576453277497,,,,0.12324654072633413,1.4957955482329859,-0.2631569410638871,-0.2998836289745006,0.04562006623992196,0.08813725353000226,-0.1514606536194163,,0.0,0,1
45,3.1113717920951043,-0.5653138822303303,-0.275901824213722,-0.11184578624645213,-0.4496347152352483,-0.5895019556414967,,2.2693790115536627,-0.45905218523540503,-0.27418176686910156,-0.6220740825595461,-0.47547386503534667,-0.15596478709061978,0.11184578620444309,0.0,1,0
46,,,-0.22230856195947443,-0.11184578617904713,,,0.17014956302870696,-0.426356832157071,-0.21751048226127728,-0.2655757747216094,0.08239549888408575,-0.17516237348790187,-0.26042480515236716,0.11184578617586076,0.0,0,1
47,,,0.9667092937202473,-0.11184578623985399,,,-0.17286787340931298,-0.05645471268965597,-0.2577990819986217,1.0349423532980135,-0.5595282336344454,-0.14440432861669134,-1.7266649864691965,0.11184578620129179,0.0,0,1
48,-0.3626500566234167,-0.4098239448928104,5.520777928788748,-0.11184578626829692,-0.3982267572607696,-0.8669735316734486,-0.20601267583632313,-1.3484670401277459,0.9184911130911496,6.449679470536753,-0.6045886422130671,0.16124730144700014,0.5013458181733734,0.11184578622725147,0.0,1,1
49,0.6638274690710338,-0.4475207628495038,-0.29155056119442646,-0.11184578620703739,-0.40828319573392075,-0.15148234243374312,0.07180955960139859,-1.5355633482189814,0.8008431341820023,-0.30127716588517783,2.2620275019448823,-0.10727544771556122,-0.07522966124663237,0.11184578632396852,0.0,1,1
50,,,-0.00883463081243757,-0.1118457848291511,,,-0.33984263280576027,,,0.09527437973128954,-0.432641427689658,,,0.11184578479758153,0.0,0,0
51,-0.16163675440638414,-0.3243968637195668,-0.28988435926612394,-0.11184551901698245,,,-0.4109788832976924,-1.2316232338768618,-0.10852131551159254,-0.28400198915885094,0.6670605313258342,-0.29514348478345376,-0.16014502338931652,0.11184551904601643,0.0,0,1
52,0.3397441902923141,1.2043584579387143,0.200504582062898,-0.11184578614746395,2.2804332657430475,0.4878592924234584,2.65593157335063,-0.0969064748959492,1.3322128558186612,0.030662026851785134,1.4263208649212078,2.218316985538777,0.3141474815580011,0.11184578621834006,1.0,1,1
53,0.9855473251148097,-0.5240375814215821,-0.30448944164871233,,-0.5215592746921539,-0.4408554734848524,-0.3015384979254891,1.4185944680278004,-0.4093761907107495,-0.2928717420817106,-0.4772236631754575,-0.33773158095108624,-0.060548712933400736,,0.0,0,1
54,,,0.7285173413238704,-0.11184578625202818,,,0.019669033141927472,-1.5568066614302276,1.6556046457063545,0.45194836261512783,1.7849168747685245,0.09518889951458409,-0.08093831682325749,0.11184578634266618,1.0,0,1
55,,,-0.18817734150252952,,,,-0.2825427738930281,-0.4078959333992356,-0.4142755566105084,-0.23350737133012126,-0.3758473068905497,-0.419714393774633,-0.22885330227781708,,0.0,0,1
56,0.06568927307894498,-0.5136377688623486,-0.19328386026152505,-0.11184578625696429,-0.3860280073718456,-0.48984923851746137,-0.4251279616922415,-0.32729250684939626,-0.42481073265226127,-0.11239143482902716,-0.6206725659374905,-0.43689632359728464,-0.17822488754918803,0.11184578621503251,0.0,1,1
57,,,-0.2903885996313487,,,,-0.4937627176613804,0.28352193567593453,-0.45532871762646526,-0.2952302015900233,-0.6231877649217298,-0.4735402432155926,-0.21853945848569983,,0.0,0,1
58,,,-0.10295297136061607,,,,-0.42927106199561776,1.6553895070628544,-0.43892196334300226,-0.2393522895956402,-0.6254012117147397,-0.41570392892735336,-0.1919737240779258,,0.0,0,1
59,,,0.010700234824907952,-0.11184578625208311,,,-0.07249540568223513,-1.345723474806728,0.42793593199857255,-0.03133311277792642,0.570119724436311,-0.07814723150942583,-0.5652187980892263,0.11184578627577477,1.0,0,1
60,,,-0.2917025921406464,,,,-0.48782166816974654,,-0.4576808587661849,-0.291778743220918,-0.6244313988183433,,,,0.0,0,0
61,,,-0.3061709144585338,-0.11184578608523019,,,,2.0851838098511077,-0.45915720376491576,-0.30634110288089655,-0.6504049997380084,-0.47667086829467775,-0.20679854605251438,0.11184578604165984,0.0,0,0
